"StartDate","EndDate","IPAddress","Progress","duration_seconds","Finished","RecordedDate","ResponseId","LocationLatitude","LocationLongitude","AI_educated","AI_attitude","control_undesirable","control_jobs","control_oversight","control_recommender","control_beneficial","treat_beneficial_1","treat_undesirable_1","treat_jobs_1","treat_oversight_1","treat_recommender_1","attention_undesirable","attention_jobs","attention_oversight","attention_beneficial","attention_recommender","treat_beneficial_2","treat_undesirable_2","treat_jobs_2","treat_oversight_2","treat_recommender_2","learn_anything","education_level","house_income","gender","mTurkCode","treat_beneficial","treat_undesirable","treat_jobs","treat_oversight","treat_recommender","assignment_beneficial","score_beneficial","assignment_undesirable","score_undesirable","assignment_jobs","score_jobs","assignment_oversight","score_oversight","assignment_recommender","score_recommender","attention_undesirable_correct","attention_jobs_correct","attention_oversight_correct","attention_recommender_correct","attention_beneficial_correct","attention_correct"
"2018-03-31 16:27:38","2018-03-31 16:31:05","216.49.25.4",100,207,1,"2018-03-31 16:31:06","R_1IWMaBemuL1XWXo",40.939498901367,-75.969497680664,3,4,NA,3,NA,NA,4,0,3,0,0,0,1,NA,NA,NA,NA,0,0,0,4,2,0,2,2,0,551835,NA,3,NA,4,2,0,4,1,3,0,3,1,4,1,2,0,NA,NA,NA,NA,0
"2018-03-31 16:29:25","2018-03-31 16:31:24","71.236.213.96",100,119,1,"2018-03-31 16:31:25","R_3MEa4fsDZpZzpDl",45.476303100586,-122.64080047607,1,1,5,NA,NA,NA,1,0,0,0,0,4,NA,NA,NA,NA,1,0,0,5,5,0,1,1,1,1,5602824,NA,NA,5,5,4,0,1,0,5,1,5,1,5,1,4,NA,NA,NA,1,NA,1
"2018-03-31 16:29:30","2018-03-31 16:31:33","108.66.214.58",100,122,1,"2018-03-31 16:31:34","R_3PYp76wPUqAUvxG",35.67610168457,-78.81600189209,2,4,NA,NA,3,NA,4,0,0,2,0,0,NA,1,NA,NA,NA,0,2,0,0,2,0,2,1,0,9135618,NA,2,2,NA,2,0,4,1,2,1,2,0,3,1,2,NA,1,NA,NA,NA,1
"2018-03-31 16:29:39","2018-03-31 16:31:44","104.181.143.222",100,124,1,"2018-03-31 16:31:45","R_1oBXty0SgZVicOj",34.147598266602,-117.45809936523,3,2,NA,3,NA,NA,3,0,0,0,0,1,NA,NA,NA,NA,1,0,1,0,2,0,1,1,2,0,6002815,NA,1,NA,2,1,0,3,1,1,0,3,1,2,1,1,NA,NA,NA,1,NA,1
"2018-03-31 16:29:52","2018-03-31 16:32:58","75.115.166.15",100,186,1,"2018-03-31 16:32:58","R_9RywXGixGQbw7gR",28.004196166992,-82.293601989746,2,4,NA,NA,3,2,NA,4,0,0,0,0,NA,NA,NA,1,NA,0,2,3,0,0,1,1,1,1,3969054,4,2,3,NA,NA,1,4,1,2,1,3,0,3,0,2,NA,NA,NA,NA,1,1
"2018-03-31 16:28:07","2018-03-31 16:33:59","174.26.224.196",100,351,1,"2018-03-31 16:34:00","R_2UVMOUKHgX4nG2B",33.448394775391,-112.07399749756,1,1,5,NA,NA,NA,1,0,0,0,5,0,NA,NA,0,NA,NA,0,0,5,0,1,1,3,3,0,5093619,NA,NA,5,5,1,0,1,0,5,1,5,1,5,1,1,NA,NA,1,NA,NA,1
"2018-03-31 16:32:06","2018-03-31 16:35:17","70.125.5.90",100,190,1,"2018-03-31 16:35:17","R_ZwVApOAIeHVIGml",28.085906982422,-82.726699829102,2,4,NA,3,NA,2,NA,0,1,0,0,0,0,NA,NA,NA,NA,4,0,0,5,0,1,2,1,1,721900,4,1,NA,5,NA,1,4,1,1,0,3,1,5,0,2,1,NA,NA,NA,NA,1
"2018-03-31 16:31:30","2018-03-31 16:35:23","96.58.4.78",100,232,1,"2018-03-31 16:35:23","R_2uErTCgVXSMdSX1",28.272201538086,-82.33219909668,3,2,NA,5,4,NA,NA,0,0,0,0,2,NA,NA,NA,NA,0,3,4,0,0,0,1,1,1,1,4004293,3,4,NA,NA,2,1,3,1,4,0,5,0,4,1,2,NA,NA,NA,0,NA,0
"2018-03-31 16:33:55","2018-03-31 16:35:40","75.128.183.238",100,105,1,"2018-03-31 16:35:41","R_2z5W0ygu1aFvJl2",43.614700317383,-84.792701721191,2,4,NA,NA,5,NA,5,0,0,0,0,2,NA,NA,NA,NA,1,0,2,1,0,0,0,4,2,1,8983409,NA,2,1,NA,2,0,5,1,2,1,1,0,5,1,2,NA,NA,NA,1,NA,1
"2018-03-31 16:27:58","2018-03-31 16:35:41","172.58.201.143",100,463,1,"2018-03-31 16:35:42","R_2OJU89bvnq1BrZx",40.226196289062,-75.293098449707,3,4,NA,1,4,NA,NA,4,0,0,0,0,NA,NA,NA,0,NA,0,2,0,0,5,1,1,1,1,3023129,4,2,NA,NA,5,1,4,1,2,0,1,0,4,1,5,NA,NA,NA,NA,0,0
"2018-03-31 16:33:03","2018-03-31 16:36:54","98.214.50.151",100,230,1,"2018-03-31 16:36:55","R_2YM5GHmWESADjsN",40.129104614258,-89.364097595215,2,4,NA,NA,NA,3,4,0,2,0,0,0,0,NA,NA,NA,NA,0,0,2,5,0,1,2,1,1,1097318,NA,2,2,5,NA,0,4,1,2,1,2,1,5,0,3,1,NA,NA,NA,NA,1
"2018-03-31 16:39:32","2018-03-31 16:40:54","96.234.170.51",100,82,1,"2018-03-31 16:40:55","R_3oI0Wc9diXfYPC7",38.803207397461,-76.53279876709,4,5,2,NA,1,NA,NA,5,0,0,0,0,NA,NA,NA,1,NA,0,0,4,0,2,0,2,1,1,8535055,5,NA,4,NA,2,1,5,0,2,1,4,0,1,1,2,NA,NA,NA,NA,1,1
"2018-03-31 16:39:48","2018-03-31 16:42:25","69.204.64.37",100,157,1,"2018-03-31 16:42:26","R_3D17uCAMyumwrkx",43.07080078125,-78.820098876953,3,4,NA,1,NA,NA,4,0,0,0,3,0,NA,NA,1,NA,NA,0,2,0,0,1,1,2,1,1,8049729,NA,2,NA,3,1,0,4,1,2,0,1,1,3,1,1,NA,NA,0,NA,NA,0
"2018-03-31 16:38:39","2018-03-31 16:42:46","74.196.54.63",100,247,1,"2018-03-31 16:42:46","R_W0QmLHhlwmAYBzP",35.580505371094,-77.012702941895,3,3,NA,2,NA,NA,3,0,0,0,0,3,NA,NA,NA,NA,1,0,2,0,3,0,0,3,2,1,6920965,NA,2,NA,3,3,0,3,1,2,0,2,1,3,1,3,NA,NA,NA,1,NA,1
"2018-03-31 16:40:39","2018-03-31 16:43:41","98.148.90.122",100,181,1,"2018-03-31 16:43:42","R_3Hvr4WQwVNFfEpQ",34.108093261719,-118.22869873047,1,3,3,2,NA,NA,NA,0,0,0,5,0,NA,NA,0,NA,NA,3,0,0,0,1,1,4,2,1,3437782,3,NA,NA,5,1,1,3,0,3,0,2,1,5,1,1,NA,NA,1,NA,NA,1
"2018-03-31 16:40:46","2018-03-31 16:43:52","71.178.41.248",100,186,1,"2018-03-31 16:43:52","R_1dyO0M7U7JnHf01",38.855697631836,-77.469703674316,3,2,4,2,NA,NA,NA,0,0,0,0,2,NA,NA,NA,NA,1,3,0,0,4,0,1,1,2,0,3805778,3,NA,NA,4,2,1,3,0,4,0,2,1,4,1,2,NA,NA,NA,1,NA,1
"2018-03-31 16:42:04","2018-03-31 16:44:56","184.0.132.168",100,172,1,"2018-03-31 16:44:57","R_1IslpQKD8usIb1R",35.226806640625,-78.956199645996,3,5,1,NA,NA,NA,5,0,0,0,0,2,NA,NA,NA,NA,1,0,0,3,2,0,0,2,2,1,8047062,NA,NA,3,2,2,0,5,0,1,1,3,1,2,1,2,NA,NA,NA,1,NA,1
"2018-03-31 16:44:27","2018-03-31 16:45:32","108.28.146.134",100,65,1,"2018-03-31 16:45:33","R_xz6Tld2VJBKoCLD",38.89729309082,-77.252296447754,4,2,NA,NA,3,4,NA,0,4,0,0,0,1,NA,NA,NA,NA,3,0,4,0,0,0,2,2,1,3566542,3,4,4,NA,NA,1,3,1,4,1,4,0,3,0,4,0,NA,NA,NA,NA,0
"2018-03-31 16:42:31","2018-03-31 16:45:33","172.56.26.198",100,182,1,"2018-03-31 16:45:34","R_1lxWBKCAQLh0hTH",28.544494628906,-81.370597839355,3,3,NA,NA,3,NA,3,0,4,0,0,0,0,NA,NA,NA,NA,0,0,3,0,2,1,1,1,0,756567,NA,4,3,NA,2,0,3,1,4,1,3,0,3,1,2,1,NA,NA,NA,NA,1
"2018-03-31 16:42:57","2018-03-31 16:45:33","72.179.166.253",100,156,1,"2018-03-31 16:45:34","R_2zHjRZwQOTUDSQR",29.625503540039,-98.629898071289,3,4,2,NA,NA,NA,4,0,0,0,5,0,NA,NA,1,NA,NA,0,0,3,0,3,0,1,1,1,3678785,NA,NA,3,5,3,0,4,0,2,1,3,1,5,1,3,NA,NA,0,NA,NA,0
"2018-03-31 16:44:33","2018-03-31 16:46:19","71.17.134.41",100,105,1,"2018-03-31 16:46:20","R_p0ogACrovwDQuhX",52.011093139648,-106.79550170898,4,4,3,NA,NA,NA,4,0,0,0,4,0,NA,NA,0,NA,NA,0,0,2,0,3,1,2,1,1,9833740,NA,NA,2,4,3,0,4,0,3,1,2,1,4,1,3,NA,NA,1,NA,NA,1
"2018-03-31 16:45:37","2018-03-31 16:47:22","66.215.73.221",100,105,1,"2018-03-31 16:47:23","R_3kBcImwEYrIwcut",34.147003173828,-118.13919830322,3,4,4,NA,NA,4,NA,0,0,0,4,0,NA,NA,0,NA,NA,4,0,5,0,0,0,4,2,1,757962,4,NA,5,4,NA,1,4,0,4,1,5,1,4,0,4,NA,NA,1,NA,NA,1
"2018-03-31 16:45:07","2018-03-31 16:47:40","65.112.8.3",100,153,1,"2018-03-31 16:47:41","R_2ymdR3Cnio48evK",42.380004882812,-71.13289642334,4,2,2,NA,NA,4,NA,0,0,0,5,0,NA,NA,1,NA,NA,3,0,5,0,0,1,4,1,0,8744760,3,NA,5,5,NA,1,3,0,2,1,5,1,5,0,4,NA,NA,0,NA,NA,0
"2018-03-31 16:43:43","2018-03-31 16:48:09","174.195.146.66",100,266,1,"2018-03-31 16:48:09","R_3QXApEeA5F9XtDP",35.137100219727,-85.036796569824,1,3,3,3,NA,NA,NA,0,0,0,4,0,NA,NA,0,NA,NA,2,0,0,0,1,1,2,1,0,259081,2,NA,NA,4,1,1,2,0,3,0,3,1,4,1,1,NA,NA,1,NA,NA,1
"2018-03-31 16:42:01","2018-03-31 16:48:15","71.77.247.28",100,373,1,"2018-03-31 16:48:16","R_1ALpZzWtHIrbBnz",35.011596679688,-77.711700439453,3,3,5,NA,4,NA,NA,3,0,0,0,0,NA,NA,NA,1,NA,0,0,5,0,1,1,1,2,0,3989086,3,NA,5,NA,1,1,3,0,5,1,5,0,4,1,1,NA,NA,NA,NA,1,1
"2018-03-31 16:45:07","2018-03-31 16:48:21","172.58.38.192",100,193,1,"2018-03-31 16:48:21","R_278ytLDSqfqUhoP",37.735000610352,-122.20880126953,4,4,4,NA,NA,3,NA,0,0,4,0,0,NA,1,NA,NA,NA,4,0,0,5,0,0,4,2,1,1090868,4,NA,4,5,NA,1,4,0,4,1,4,1,5,0,3,NA,1,NA,NA,NA,1
"2018-03-31 16:47:37","2018-03-31 16:50:15","71.39.120.113",100,157,1,"2018-03-31 16:50:15","R_2YSdN7rMCZCOx8v",41.263595581055,-95.935302734375,2,4,NA,4,NA,2,NA,0,3,0,0,0,0,NA,NA,NA,NA,3,0,0,4,0,1,1,1,0,5990081,3,3,NA,4,NA,1,3,1,3,0,4,1,4,0,2,1,NA,NA,NA,NA,1
"2018-03-31 16:49:33","2018-03-31 16:50:23","68.134.76.104",100,50,1,"2018-03-31 16:50:24","R_2yr1fMeJmAo3Q2U",39.47380065918,-76.289398193359,4,5,NA,3,NA,3,NA,4,0,0,0,0,NA,NA,NA,0,NA,0,4,0,3,0,1,2,2,1,7646461,4,4,NA,3,NA,1,4,1,4,0,3,1,3,0,3,NA,NA,NA,NA,0,0
"2018-03-31 16:51:19","2018-03-31 16:53:14","97.103.90.10",100,114,1,"2018-03-31 16:53:14","R_1CsGhNlo4VdHIZz",28.32600402832,-81.351303100586,3,2,NA,1,1,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,2,1,0,0,0,1,2,2,0,698938,2,1,NA,NA,1,1,2,1,1,0,1,0,1,1,1,NA,NA,NA,0,NA,0
"2018-03-31 16:49:38","2018-03-31 16:53:26","174.236.4.127",100,227,1,"2018-03-31 16:53:26","R_3PAEiAQEMYAwL09",35.333892822266,-97.476997375488,3,4,NA,NA,3,NA,4,0,0,0,0,4,NA,NA,NA,NA,0,0,3,3,0,0,0,2,1,1,4239394,NA,3,3,NA,4,0,4,1,3,1,3,0,3,1,4,NA,NA,NA,0,NA,0
"2018-03-31 16:45:54","2018-03-31 16:55:02","186.91.123.87",100,548,1,"2018-03-31 16:55:03","R_3EX95qfEymTQYjN",10.07389831543,-69.322799682617,1,4,NA,NA,4,NA,3,0,0,4,0,0,NA,1,NA,NA,NA,0,4,0,0,1,1,0,1,0,6679155,NA,4,4,NA,1,0,3,1,4,1,4,0,4,1,1,NA,1,NA,NA,NA,1
"2018-03-31 16:49:15","2018-03-31 16:55:39","181.57.248.177",100,383,1,"2018-03-31 16:55:40","R_3ND3FC3ZBbPKprc",4.6638946533203,-74.044799804688,3,4,2,NA,4,NA,NA,0,0,0,0,4,NA,NA,NA,NA,1,4,0,2,0,0,1,0,1,1,9591433,4,NA,2,NA,4,1,4,0,2,1,2,0,4,1,4,NA,NA,NA,1,NA,1
"2018-03-31 16:53:57","2018-03-31 16:57:06","107.15.214.133",100,189,1,"2018-03-31 16:57:07","R_2EphH8RfQb9JgCk",35.789505004883,-78.874298095703,3,4,NA,5,5,NA,NA,0,3,0,0,0,1,NA,NA,NA,NA,3,0,0,0,5,0,2,1,1,6231858,3,3,NA,NA,5,1,3,1,3,0,5,0,5,1,5,0,NA,NA,NA,NA,0
"2018-03-31 16:57:58","2018-03-31 17:00:07","70.37.216.139",100,128,1,"2018-03-31 17:00:08","R_2ePCCKKi6725sqN",42.854705810547,-98.694000244141,2,2,NA,4,NA,NA,2,0,0,0,0,1,NA,NA,NA,NA,1,0,4,0,4,0,1,0,2,0,8147110,NA,4,NA,4,1,0,2,1,4,0,4,1,4,1,1,NA,NA,NA,1,NA,1
"2018-03-31 16:55:43","2018-03-31 17:01:45","70.15.163.44",100,361,1,"2018-03-31 17:01:46","R_2aJJ5J74xLDleQX",40.799896240234,-75.733901977539,3,4,3,NA,NA,NA,2,0,0,0,0,4,NA,NA,NA,NA,1,0,0,5,5,0,0,2,1,0,286908,NA,NA,5,5,4,0,2,0,3,1,5,1,5,1,4,NA,NA,NA,1,NA,1
"2018-03-31 17:00:55","2018-03-31 17:02:25","24.107.125.6",100,90,1,"2018-03-31 17:02:26","R_1NDgJLaArVWJJDb",38.607604980469,-90.559700012207,3,3,NA,NA,5,3,NA,4,0,0,0,0,NA,NA,NA,1,NA,0,4,4,0,0,1,2,2,0,9139312,4,4,4,NA,NA,1,4,1,4,1,4,0,5,0,3,NA,NA,NA,NA,1,1
"2018-03-31 17:02:12","2018-03-31 17:03:05","47.138.55.103",100,52,1,"2018-03-31 17:03:05","R_rkc6BBKpqTDlxcd",33.781600952148,-118.18589782715,2,3,5,NA,NA,NA,4,0,0,0,0,1,NA,NA,NA,NA,1,0,0,5,5,0,0,2,3,1,8105786,NA,NA,5,5,1,0,4,0,5,1,5,1,5,1,1,NA,NA,NA,1,NA,1
"2018-03-31 17:03:53","2018-03-31 17:05:20","76.94.74.53",100,86,1,"2018-03-31 17:05:21","R_11aKyY02jlEa0yH",34.06689453125,-118.31089782715,2,5,2,NA,NA,NA,5,0,0,4,0,0,NA,0,NA,NA,NA,0,0,0,5,3,0,2,1,1,5515113,NA,NA,4,5,3,0,5,0,2,1,4,1,5,1,3,NA,0,NA,NA,NA,0
"2018-03-31 17:03:50","2018-03-31 17:05:26","73.222.140.117",100,95,1,"2018-03-31 17:05:26","R_3EiesdBI1oqtDWU",37.769104003906,-122.4449005127,2,5,NA,1,NA,NA,5,0,0,0,0,3,NA,NA,NA,NA,1,0,2,0,2,0,0,2,1,1,3090643,NA,2,NA,2,3,0,5,1,2,0,1,1,2,1,3,NA,NA,NA,1,NA,1
"2018-03-31 17:05:34","2018-03-31 17:06:21","99.73.114.130",100,46,1,"2018-03-31 17:06:21","R_1f6ZPbB2oD9k9ae",39.840103149414,-86.054801940918,2,2,2,NA,NA,3,NA,3,0,0,0,0,NA,NA,NA,0,NA,0,0,2,3,0,1,1,1,1,3077422,3,NA,2,3,NA,1,3,0,2,1,2,1,3,0,3,NA,NA,NA,NA,0,0
"2018-03-31 17:04:02","2018-03-31 17:06:29","73.20.85.25",100,146,1,"2018-03-31 17:06:29","R_2zOcgyXXsOPvTlz",40.576507568359,-111.89379882812,4,4,NA,NA,NA,3,4,0,0,0,4,0,NA,NA,0,NA,NA,0,2,1,0,0,1,1,1,0,8870659,NA,2,1,4,NA,0,4,1,2,1,1,1,4,0,3,NA,NA,1,NA,NA,1
"2018-03-31 17:03:58","2018-03-31 17:07:02","72.186.187.223",100,184,1,"2018-03-31 17:07:03","R_1EWBdlmotmsImSw",28.477203369141,-82.599899291992,4,4,NA,3,NA,NA,4,0,4,0,0,0,0,NA,NA,NA,NA,0,0,0,4,2,0,2,2,1,2056736,NA,4,NA,4,2,0,4,1,4,0,3,1,4,1,2,1,NA,NA,NA,NA,1
"2018-03-31 17:06:43","2018-03-31 17:07:24","71.57.10.200",100,40,1,"2018-03-31 17:07:24","R_3MFOhXNBOeAWV1D",41.973403930664,-88.206497192383,3,3,3,2,NA,NA,NA,0,0,0,3,0,NA,NA,1,NA,NA,3,0,0,0,2,0,2,3,1,2549579,3,NA,NA,3,2,1,3,0,3,0,2,1,3,1,2,NA,NA,0,NA,NA,0
"2018-03-31 17:04:59","2018-03-31 17:07:25","97.86.103.65",100,145,1,"2018-03-31 17:07:25","R_2ARMCkE88lXVxUW",43.70979309082,-87.747802734375,3,3,3,NA,NA,2,NA,3,0,0,0,0,NA,NA,NA,1,NA,0,0,4,3,0,1,4,1,0,336942,3,NA,4,3,NA,1,3,0,3,1,4,1,3,0,2,NA,NA,NA,NA,1,1
"2018-03-31 17:06:04","2018-03-31 17:07:53","174.217.3.168",100,109,1,"2018-03-31 17:07:54","R_323egYL3vo80Aqr",41.689697265625,-93.795097351074,2,2,4,NA,5,NA,NA,2,0,0,0,0,NA,NA,NA,1,NA,0,0,4,0,2,0,4,3,1,7478300,2,NA,4,NA,2,1,2,0,4,1,4,0,5,1,2,NA,NA,NA,NA,1,1
"2018-03-31 17:05:31","2018-03-31 17:08:00","216.174.185.87",100,149,1,"2018-03-31 17:08:01","R_2PiDn0FdRdi0bBj",39.787506103516,-89.750801086426,2,3,NA,3,NA,NA,4,0,0,0,4,0,NA,NA,0,NA,NA,0,4,0,0,4,0,1,1,1,8429300,NA,4,NA,4,4,0,4,1,4,0,3,1,4,1,4,NA,NA,1,NA,NA,1
"2018-03-31 17:06:05","2018-03-31 17:08:12","99.129.94.109",100,126,1,"2018-03-31 17:08:12","R_3O8RiFLeedGmOHg",42.246200561523,-83.179000854492,4,4,4,3,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,1,3,0,0,4,0,1,2,2,1,4780187,3,NA,NA,4,1,1,3,0,4,0,3,1,4,1,1,NA,NA,NA,1,NA,1
"2018-03-31 17:05:07","2018-03-31 17:08:38","65.31.130.79",100,211,1,"2018-03-31 17:08:38","R_8u1KfxYpaoJ5fXP",43.043395996094,-87.894500732422,2,3,3,NA,5,NA,NA,0,0,4,0,0,NA,1,NA,NA,NA,4,0,0,0,2,1,2,1,1,8093793,4,NA,4,NA,2,1,4,0,3,1,4,0,5,1,2,NA,1,NA,NA,NA,1
"2018-03-31 17:05:56","2018-03-31 17:09:00","76.104.204.107",100,184,1,"2018-03-31 17:09:00","R_tYD3LObR4U2bek9",48.739501953125,-122.48089599609,2,3,4,NA,5,NA,NA,0,0,4,0,0,NA,1,NA,NA,NA,4,0,0,0,1,0,2,1,0,6938078,4,NA,4,NA,1,1,4,0,4,1,4,0,5,1,1,NA,1,NA,NA,NA,1
"2018-03-31 17:05:20","2018-03-31 17:09:34","76.102.115.62",100,253,1,"2018-03-31 17:09:34","R_2b0DZrcVGsovj0N",37.721694946289,-122.44439697266,2,4,3,NA,NA,2,NA,0,0,4,0,0,NA,1,NA,NA,NA,4,0,0,4,0,0,2,3,0,4762815,4,NA,4,4,NA,1,4,0,3,1,4,1,4,0,2,NA,1,NA,NA,NA,1
"2018-03-31 17:06:12","2018-03-31 17:09:44","73.41.60.239",100,211,1,"2018-03-31 17:09:45","R_2ROZG93AL3D9oGD",36.887405395508,-119.76969909668,2,3,3,3,NA,NA,NA,3,0,0,0,0,NA,NA,NA,1,NA,0,0,0,2,3,1,2,4,0,8025631,3,NA,NA,2,3,1,3,0,3,0,3,1,2,1,3,NA,NA,NA,NA,1,1
"2018-03-31 17:08:21","2018-03-31 17:10:11","173.239.228.91",100,110,1,"2018-03-31 17:10:11","R_3FPa3X4dtBsP2pD",37.339401245117,-121.89500427246,3,5,NA,NA,NA,3,5,0,2,0,0,0,1,NA,NA,NA,NA,0,0,1,1,0,0,1,2,1,5837974,NA,2,1,1,NA,0,5,1,2,1,1,1,1,0,3,0,NA,NA,NA,NA,0
"2018-03-31 17:06:08","2018-03-31 17:10:44","99.67.160.193",100,275,1,"2018-03-31 17:10:44","R_BufIHgxE4Zk307D",33.881805419922,-117.85029602051,3,2,NA,NA,5,2,NA,0,0,4,0,0,NA,1,NA,NA,NA,3,4,0,0,0,1,2,2,0,3837756,3,4,4,NA,NA,1,3,1,4,1,4,0,5,0,2,NA,1,NA,NA,NA,1
"2018-03-31 17:09:42","2018-03-31 17:10:46","24.159.97.45",100,64,1,"2018-03-31 17:10:46","R_UMg7XHHxP90LJJv",33.956207275391,-83.987998962402,2,4,3,NA,4,NA,NA,0,0,4,0,0,NA,1,NA,NA,NA,4,0,0,0,2,1,2,2,1,3478880,4,NA,4,NA,2,1,4,0,3,1,4,0,4,1,2,NA,1,NA,NA,NA,1
"2018-03-31 17:08:56","2018-03-31 17:11:02","24.102.129.220",100,126,1,"2018-03-31 17:11:04","R_O0CM3oJkXoqyaJ3",40.615203857422,-75.543701171875,2,3,NA,NA,3,1,NA,0,0,3,0,0,NA,0,NA,NA,NA,3,2,0,0,0,0,1,1,0,1931176,3,2,3,NA,NA,1,3,1,2,1,3,0,3,0,1,NA,0,NA,NA,NA,0
"2018-03-31 17:09:29","2018-03-31 17:11:41","107.77.234.150",100,131,1,"2018-03-31 17:11:41","R_WlceO1g6ObS6f7z",33.920303344727,-84.61799621582,3,3,4,NA,4,NA,NA,0,0,0,0,4,NA,NA,NA,NA,1,3,0,4,0,0,0,1,1,0,3373466,3,NA,4,NA,4,1,3,0,4,1,4,0,4,1,4,NA,NA,NA,1,NA,1
"2018-03-31 17:09:26","2018-03-31 17:12:19","107.77.241.2",100,172,1,"2018-03-31 17:12:20","R_2QVx7qeubuUdy92",37.751007080078,-97.821998596191,4,4,NA,NA,NA,2,4,0,0,0,5,0,NA,NA,1,NA,NA,0,3,2,0,0,0,2,2,0,185722,NA,3,2,5,NA,0,4,1,3,1,2,1,5,0,2,NA,NA,0,NA,NA,0
"2018-03-31 17:11:36","2018-03-31 17:12:19","107.142.176.135",100,43,1,"2018-03-31 17:12:20","R_2rIqnzfmehhjJkO",41.584197998047,-87.495597839355,3,4,3,NA,NA,2,NA,3,0,0,0,0,NA,NA,NA,1,NA,0,0,4,2,0,1,4,2,1,293032,3,NA,4,2,NA,1,3,0,3,1,4,1,2,0,2,NA,NA,NA,NA,1,1
"2018-03-31 17:09:23","2018-03-31 17:12:30","24.18.245.163",100,186,1,"2018-03-31 17:12:30","R_1LUWi3UYy2rfw60",47.755493164062,-122.29919433594,2,4,3,NA,NA,2,NA,5,0,0,0,0,NA,NA,NA,1,NA,0,0,4,2,0,1,1,1,1,6438912,5,NA,4,2,NA,1,5,0,3,1,4,1,2,0,2,NA,NA,NA,NA,1,1
"2018-03-31 17:11:50","2018-03-31 17:12:31","24.159.97.45",100,40,1,"2018-03-31 17:12:32","R_2AT05stpeHIqTkN",33.956207275391,-83.987998962402,4,4,2,NA,NA,3,NA,3,0,0,0,0,NA,NA,NA,1,NA,0,0,4,4,0,1,2,2,0,8111322,3,NA,4,4,NA,1,3,0,2,1,4,1,4,0,3,NA,NA,NA,NA,1,1
"2018-03-31 17:05:57","2018-03-31 17:12:52","65.33.207.71",100,415,1,"2018-03-31 17:12:53","R_ZdFaVYdW83HYcw1",27.973098754883,-81.673599243164,3,3,3,4,NA,NA,NA,4,0,0,0,0,NA,NA,NA,1,NA,0,0,0,5,5,1,2,2,0,7790725,4,NA,NA,5,5,1,4,0,3,0,4,1,5,1,5,NA,NA,NA,NA,1,1
"2018-03-31 17:07:25","2018-03-31 17:13:01","98.170.214.91",100,336,1,"2018-03-31 17:13:01","R_1onj3wEFM3kC3KS",30.538192749023,-87.212303161621,3,4,NA,5,NA,3,NA,3,0,0,0,0,NA,NA,NA,1,NA,0,3,0,5,0,0,0,1,1,4199218,3,3,NA,5,NA,1,3,1,3,0,5,1,5,0,3,NA,NA,NA,NA,1,1
"2018-03-31 17:12:28","2018-03-31 17:13:54","73.142.75.38",100,85,1,"2018-03-31 17:13:55","R_2xSl435c8SzTjWz",41.781402587891,-72.754402160645,3,5,NA,NA,NA,4,5,0,0,0,2,0,NA,NA,0,NA,NA,0,2,2,0,0,1,4,4,1,1342499,NA,2,2,2,NA,0,5,1,2,1,2,1,2,0,4,NA,NA,1,NA,NA,1
"2018-03-31 17:10:56","2018-03-31 17:14:02","107.216.157.111",100,186,1,"2018-03-31 17:14:03","R_3sueCL5DLpTO84Y",36.264297485352,-95.827697753906,1,3,NA,NA,NA,5,3,0,4,0,0,0,1,NA,NA,NA,NA,0,0,2,4,0,0,0,2,1,6661314,NA,4,2,4,NA,0,3,1,4,1,2,1,4,0,5,0,NA,NA,NA,NA,0
"2018-03-31 17:11:21","2018-03-31 17:14:07","73.142.22.16",100,166,1,"2018-03-31 17:14:07","R_BPnXskhSU2yCTEB",41.873397827148,-70.63939666748,2,3,NA,NA,4,NA,3,0,0,0,0,2,NA,NA,NA,NA,1,0,3,5,0,0,1,2,2,0,8893159,NA,3,5,NA,2,0,3,1,3,1,5,0,4,1,2,NA,NA,NA,1,NA,1
"2018-03-31 17:12:10","2018-03-31 17:14:16","71.10.234.212",100,126,1,"2018-03-31 17:14:16","R_3hgud28tUVI9XBm",42.186096191406,-72.525497436523,4,4,NA,1,NA,NA,4,0,2,0,0,0,0,NA,NA,NA,NA,0,0,0,5,2,1,2,2,0,1264946,NA,2,NA,5,2,0,4,1,2,0,1,1,5,1,2,1,NA,NA,NA,NA,1
"2018-03-31 17:10:50","2018-03-31 17:14:29","98.179.187.81",100,218,1,"2018-03-31 17:14:29","R_2w60BwbhPTIkJKt",41.505905151367,-72.908096313477,2,3,NA,3,NA,NA,3,0,0,0,0,4,NA,NA,NA,NA,1,0,3,0,4,0,1,2,1,0,8667501,NA,3,NA,4,4,0,3,1,3,0,3,1,4,1,4,NA,NA,NA,1,NA,1
"2018-03-31 17:12:29","2018-03-31 17:14:47","136.63.76.74",100,137,1,"2018-03-31 17:14:47","R_3GAJMAvfh4I4stv",38.914505004883,-94.300598144531,2,2,3,NA,NA,2,NA,0,0,0,5,0,NA,NA,0,NA,NA,3,0,3,0,0,0,1,3,1,3429047,3,NA,3,5,NA,1,3,0,3,1,3,1,5,0,2,NA,NA,1,NA,NA,1
